SWEAT index,K index,Totals totals index,Date,TH,Environmental Stability,Moisture Indices,Convective Potential,Temperature Pressure,Moisture Temperature Profiles
342.7,31.2,42.9,2013-10-13,0,4.2,54.7,106.60000000000001,5793,950.45
266.6,34.2,38.1,2013-10-14,1,9.1,51.8,-34.3,5802,923.72
263.3,34.6,43.7,2013-10-15,0,5.8,54.8,12.0,5783,974.96
221.8,23.0,37.7,2013-10-16,0,9.4,47.9,-47.699999999999996,5810,958.76
180.7,23.0,33.5,2013-10-17,0,10.8,42.7,117.2,5793,969.56
214.4,30.2,41.8,2013-10-18,1,0.2999999999999998,49.1,2859.7,5795,935.1
162.8,27.3,36.9,2013-10-19,0,7.699999999999999,43.2,184.0,5771,941.79
184.5,35.5,42.6,2013-10-22,0,2.5,54.9,-4.300000000000001,5749,980.12
168.0,30.4,41.3,2013-10-23,0,9.0,47.5,0.0,5736,953.87
225.2,38.1,42.7,2013-10-24,0,5.6000000000000005,57.5,1388.0,5756,999.98
246.1,34.9,42.5,2013-10-26,0,9.6,36.3,0.0,5755,982.86
176.4,27.6,41.0,2013-10-27,0,10.0,46.1,0.0,5752,977.83
174.0,24.2,35.8,2013-10-28,0,9.4,32.1,-6.0,5745,985.31
164.6,-5.0,41.7,2013-10-29,0,2.8000000000000003,26.5,-21.799999999999997,5753,959.09
95.5,4.4,33.4,2013-10-30,0,6.1,20.7,-78.60000000000001,5758,961.93
104.4,-4.1,33.5,2013-10-31,0,8.5,18.2,0.0,5748,912.43
72.8,-29.4,32.3,2013-11-01,0,4.9,15.4,-57.2,5733,999.11
52.4,-14.8,28.7,2013-11-02,0,13.3,14.8,0.0,5740,916.21
151.0,8.8,37.1,2013-11-03,0,13.2,24.9,0.0,5751,853.16
114.2,-8.1,36.6,2013-11-04,0,10.4,20.7,0.0,5741,857.01
95.7,-29.4,30.4,2013-11-05,0,16.9,13.0,0.0,5728,880.29
29.1,4.3,22.2,2013-11-06,0,9.1,21.3,-8.7,5747,970.05
21.3,-26.6,-1.8,2013-11-07,0,13.7,12.5,0.0,5750,913.74
31.0,5.9,32.6,2013-11-08,0,5.3999999999999995,23.9,0.0,5727,945.85
36.9,-13.5,12.0,2013-11-09,0,13.5,14.0,0.0,5735,884.14
42.7,0.4,18.7,2013-11-10,0,17.799999999999997,13.2,0.0,5734,911.24
52.4,-2.6,22.3,2013-11-11,0,16.4,14.7,0.0,5728,917.25
38.8,0.2,29.8,2013-11-12,0,22.2,16.2,0.0,5731,895.65
48.5,-5.2,29.0,2013-11-13,0,23.2,18.4,0.0,5719,905.17
60.1,-28.4,30.4,2013-11-14,0,29.0,13.5,0.0,5707,812.36
40.7,-30.5,26.7,2013-11-15,0,27.6,15.2,0.0,5733,868.42
54.7,14.6,31.0,2013-11-16,0,19.6,24.9,0.0,5731,926.25
119.5,-3.1,38.1,2013-11-17,0,19.9,21.8,0.0,5748,874.13
38.8,-9.0,11.7,2013-11-19,0,15.7,10.0,0.0,5713,863.2
29.1,4.2,25.8,2013-11-20,0,16.7,17.5,0.0,5728,916.95
34.9,-8.1,12.8,2013-11-21,0,20.7,12.2,0.0,5710,867.36
184.7,30.6,40.1,2013-11-22,0,17.6,31.7,0.0,5725,907.36
145.2,8.6,38.9,2013-11-23,0,22.6,20.5,0.0,5723,852.52
203.6,12.0,40.5,2013-11-24,0,11.600000000000001,29.2,0.0,5745,942.89
66.0,-36.3,17.9,2013-11-25,0,34.5,7.0,0.0,5761,821.27
38.8,-38.4,19.2,2013-11-26,0,30.0,12.2,0.0,5780,901.72
31.0,-26.4,23.3,2013-11-27,0,26.3,14.6,0.0,5775,885.09
207.2,9.8,36.9,2013-11-28,0,15.7,31.4,0.0,5775,928.18
173.8,-6.8,40.6,2013-11-29,0,14.8,30.1,0.0,5738,873.18
146.4,0.6,35.7,2013-11-30,0,19.299999999999997,23.5,0.0,5728,839.86
66.0,-31.7,9.6,2013-12-01,0,18.8,14.5,0.0,5721,983.18
58.2,-3.2,24.3,2013-12-02,0,16.0,15.9,0.0,5723,887.8
27.2,-30.3,10.9,2013-12-03,0,20.200000000000003,11.5,0.0,5714,863.91
97.5,-31.1,28.8,2013-12-04,0,26.2,15.4,0.0,5725,864.46
113.9,-29.8,31.8,2013-12-05,0,23.4,14.9,0.0,5701,871.87
81.4,-33.3,27.1,2013-12-06,0,24.299999999999997,13.2,0.0,5708,856.8
123.7,-2.6,35.3,2013-12-07,0,18.1,18.4,0.0,5706,895.4
77.8,1.2,33.6,2013-12-08,0,11.0,22.1,-35.3,5721,951.58
50.4,-5.2,28.7,2013-12-09,0,16.5,19.1,0.0,5710,938.1
79.6,14.1,40.5,2013-12-10,0,10.3,24.5,0.0,5703,975.69
50.4,-1.1,25.1,2013-12-11,0,10.6,16.0,0.0,5700,922.81
123.0,-2.8,30.3,2013-12-12,0,11.5,18.0,-54.0,5685,940.44
132.7,-7.4,26.6,2013-12-13,0,16.2,17.5,-75.0,5662,940.57
132.6,12.8,43.7,2013-12-14,0,0.6000000000000001,20.4,40.30000000000001,5654,946.3
73.7,9.0,37.9,2013-12-15,0,10.399999999999999,14.3,0.0,5651,955.43
58.2,-3.6,14.1,2013-12-16,0,18.5,13.0,0.0,5656,929.21
64.0,-3.9,11.2,2013-12-17,0,26.799999999999997,14.0,0.0,5692,935.56
141.5,0.7,23.1,2013-12-18,0,26.1,21.9,-27.099999999999998,5695,975.75
115.4,-18.5,21.1,2013-12-19,0,26.799999999999997,17.4,0.0,5692,932.6
152.1,9.4,25.8,2013-12-20,0,18.1,23.5,151.70000000000002,5663,980.61
133.3,21.1,30.3,2013-12-21,0,11.5,26.2,326.2,5680,982.93
135.6,4.4,32.0,2013-12-22,0,9.899999999999999,27.6,208.9,5680,999.98
138.9,3.2,31.1,2013-12-23,0,12.6,25.7,61.7,5713,999.98
160.0,-2.7,33.4,2013-12-24,0,17.5,22.1,0.0,5711,910.75
75.7,-10.1,24.9,2013-12-25,0,29.1,15.0,0.0,5703,968.7
89.2,-22.1,7.8,2013-12-26,0,33.4,9.1,0.0,5711,883.96
95.1,-32.9,8.6,2013-12-27,0,32.1,6.1,0.0,5705,858.9
122.9,-0.3,32.0,2013-12-28,0,18.1,19.8,0.0,5696,975.85
103.2,-4.9,29.1,2013-12-29,0,27.0,14.4,0.0,5682,955.58
148.9,-0.8,37.0,2013-12-30,0,23.299999999999997,18.8,0.0,5671,955.64
98.9,2.4,27.8,2013-12-31,0,21.0,16.6,0.0,5670,909.5
44.6,6.7,24.7,2014-02-01,0,18.0,12.9,0.0,5662,984.75
62.1,-7.6,12.2,2014-02-02,0,37.3,10.0,0.0,5691,950.85
36.9,6.2,13.5,2014-02-03,0,31.5,11.5,0.0,5711,955.89
81.5,6.7,20.3,2014-02-04,0,24.9,17.2,0.0,5705,980.97
83.4,6.6,30.7,2014-02-05,0,11.899999999999999,13.4,0.0,5688,935.5
177.1,15.2,31.3,2014-02-06,0,19.1,23.8,0.0,5699,929.0
189.2,4.4,29.6,2014-02-07,0,15.7,23.8,-28.400000000000006,5689,942.95
178.2,21.7,37.0,2014-02-08,0,12.2,27.8,-38.099999999999994,5719,977.95
198.3,28.3,35.8,2014-02-09,0,15.399999999999999,29.0,-58.8,5720,977.95
211.8,10.4,33.2,2014-02-10,0,17.6,26.4,-131.89999999999998,5697,928.54
152.9,12.0,32.5,2014-02-11,0,19.9,24.3,0.0,5674,914.2
172.8,19.1,34.5,2014-02-12,0,21.9,23.0,0.0,5665,914.96
127.1,2.6,32.3,2014-02-13,0,20.6,19.2,0.0,5673,941.48
120.6,17.5,39.0,2014-02-14,0,15.700000000000001,25.9,0.0,5686,923.93
123.9,18.2,35.3,2014-02-15,0,14.5,28.4,0.0,5676,932.57
177.1,32.8,45.2,2014-02-16,0,9.9,38.5,0.0,5632,985.73
232.1,32.4,45.2,2014-02-17,0,6.9,38.9,76.4,5619,999.98
98.9,6.6,10.4,2014-02-18,0,39.5,30.9,0.0,5645,859.3
58.2,10.5,17.4,2014-02-19,0,25.200000000000003,18.0,0.0,5696,918.2
69.8,-14.6,15.8,2014-02-20,0,21.4,12.8,0.0,5694,912.19
129.8,-4.5,38.2,2014-02-21,0,9.6,19.2,0.0,5678,943.59
158.1,12.1,40.4,2014-02-22,0,6.3,22.6,-38.9,5686,983.05
148.7,26.4,40.9,2014-02-23,0,10.3,29.5,0.0,5677,937.97
192.9,33.5,49.4,2014-02-24,0,1.2999999999999998,35.7,-62.599999999999994,5664,943.25
135.6,22.3,37.9,2014-02-25,0,13.8,35.7,0.0,5688,884.41
163.5,4.8,40.3,2014-02-26,0,6.7,29.7,-33.199999999999996,5692,948.65
207.3,25.0,50.0,2014-02-27,0,2.5,29.6,-255.2,5675,919.69
213.3,33.3,49.7,2014-02-28,0,3.5,35.0,0.0,5643,937.97
71.8,3.2,39.3,2014-03-01,0,2.8,24.9,-173.0,5658,993.32
175.6,26.4,43.0,2014-03-02,0,12.1,32.6,0.0,5654,949.39
156.2,5.5,41.1,2014-03-03,0,7.2,26.2,-67.5,5666,975.51
64.0,-26.4,11.3,2014-03-04,0,12.600000000000001,10.1,0.0,5656,840.19
166.0,18.0,42.3,2014-03-05,0,10.4,26.4,0.0,5643,962.97
157.4,7.3,43.8,2014-03-06,0,4.0,26.2,-90.8,5643,931.84
76.1,16.6,38.0,2014-03-07,0,5.800000000000001,24.8,0.0,5655,900.99
109.9,19.7,38.1,2014-03-08,0,9.8,21.5,0.0,5659,843.06
112.4,-4.4,41.3,2014-03-09,0,8.1,20.0,0.0,5669,862.47
86.0,21.4,39.3,2014-03-10,0,10.7,21.2,0.0,5669,870.47
152.6,28.2,44.3,2014-03-11,0,1.9999999999999998,30.6,-19.39999999999999,5663,940.23
151.2,7.3,41.3,2014-03-12,0,3.5999999999999996,26.7,-66.3,5714,959.43
161.5,23.3,45.7,2014-03-13,0,0.7000000000000002,32.5,-71.69999999999999,5724,948.23
237.1,26.9,50.4,2014-03-14,0,-2.6999999999999997,34.4,-50.5,5703,930.71
163.0,17.8,47.9,2014-03-15,0,2.6999999999999997,26.9,-364.40000000000003,5706,868.55
96.2,-3.2,42.2,2014-03-16,0,6.3,19.9,0.0,5715,879.99
112.0,9.6,43.8,2014-03-17,0,-0.2999999999999998,23.8,-95.9,5734,982.83
149.4,20.4,43.2,2014-03-18,0,1.0,30.8,892.1999999999999,5734,987.75
267.3,36.2,54.9,2014-03-19,0,-12.6,38.3,1738.3,5722,980.06
251.0,35.9,52.9,2014-03-20,0,-3.0,27.7,338.50000000000006,5708,892.75
289.2,18.5,53.2,2014-03-21,0,2.1,25.2,-644.2,5702,841.87
144.6,28.7,49.3,2014-03-22,1,-2.9,29.9,9.700000000000001,5699,997.6
345.6,33.9,55.6,2014-03-23,1,2.5,37.5,-142.60000000000002,5695,946.09
252.1,34.7,54.0,2014-03-24,1,-3.5999999999999996,38.0,2216.0,5696,999.98
258.2,34.8,51.8,2014-03-25,0,-5.5,37.8,1482.5,5718,987.75
186.9,33.1,47.6,2014-03-26,0,-3.1999999999999997,40.0,1811.3,5744,992.69
220.4,36.8,50.4,2014-03-27,0,-6.8,40.0,2460.6,5765,977.43
180.4,34.6,43.1,2014-03-28,0,-3.8000000000000003,41.6,4327.7,5789,990.07
166.2,14.2,41.6,2014-03-29,0,-2.4000000000000004,26.2,2214.0,5797,950.21
178.0,30.7,46.2,2014-03-30,0,-3.4000000000000004,29.0,1552.5,5810,910.9
210.4,32.0,50.3,2014-03-31,0,-1.4999999999999998,32.3,-427.0,5780,866.65
240.1,34.8,51.4,2014-04-01,0,-5.2,38.5,1472.5,5762,952.34
236.3,33.8,52.4,2014-04-02,0,-7.9,34.6,1422.1999999999998,5750,953.26
198.7,31.4,51.5,2014-04-03,0,-9.8,34.1,2498.5,5747,974.78
199.1,30.8,51.5,2014-04-04,0,-12.0,40.2,31.499999999999996,5747,977.28
114.8,26.7,42.6,2014-04-05,0,-4.3,32.6,2161.8,5743,990.19
143.9,25.5,39.3,2014-04-06,0,-0.8999999999999999,37.0,2037.1999999999998,5754,992.63
147.3,23.3,36.8,2014-04-07,0,4.8,33.0,1257.2,5780,953.08
201.6,33.0,49.9,2014-04-08,0,-6.6,40.8,-11.8,5803,963.88
320.4,39.0,55.0,2014-04-09,0,-10.0,46.8,-11.3,5777,966.69
67.4,21.8,42.3,2014-04-10,0,-10.0,35.8,2625.5,5754,958.54
38.8,14.7,36.3,2014-04-11,0,-1.2000000000000002,20.7,497.6,5721,902.36
210.1,29.9,52.8,2014-04-12,0,-6.0,28.9,1132.7,5721,885.03
217.9,29.6,53.8,2014-04-13,0,-5.9,30.9,978.9,5730,898.94
98.6,23.7,50.0,2014-04-14,0,-8.799999999999999,28.2,1938.6,5740,985.21
46.6,14.4,42.7,2014-04-15,0,0.20000000000000018,21.8,121.79999999999995,5744,921.71
180.5,31.1,50.0,2014-04-16,0,-4.800000000000001,32.7,2399.1,5770,958.66
244.2,32.5,51.7,2014-04-17,0,-7.5,38.6,2986.7,5783,947.25
240.6,36.7,52.7,2014-04-18,0,-4.4,41.3,1336.0,5781,891.04
160.5,34.0,48.0,2014-04-19,0,-2.4000000000000004,40.3,1639.8,5776,938.77
163.1,28.8,47.6,2014-04-20,0,-1.8000000000000003,36.2,1421.3000000000002,5784,923.75
141.7,26.7,46.0,2014-04-21,0,4.4,37.2,-411.8,5787,874.34
158.1,29.1,43.3,2014-04-22,0,5.3,36.7,-377.90000000000003,5796,873.83
199.0,35.1,47.5,2014-04-23,0,1.1,41.6,694.3,5803,894.42
159.7,33.5,47.8,2014-04-24,0,-3.8000000000000003,36.7,1478.2,5782,914.11
244.6,30.8,49.9,2014-04-25,0,-4.0,37.4,2360.4,5787,929.4
246.0,36.0,51.7,2014-04-26,0,-8.3,43.4,3652.5,5794,977.22
161.4,30.8,46.5,2014-04-27,0,-2.3,38.9,2954.4,5794,969.35
436.0,42.6,61.6,2014-04-28,0,-18.7,48.0,3535.2000000000003,5793,977.25
175.3,30.7,49.1,2014-04-29,0,-3.0999999999999996,37.4,1636.5,5801,950.18
226.8,31.2,51.1,2014-04-30,0,0.20000000000000018,36.0,443.9,5804,941.88
145.8,33.2,50.0,2014-05-01,1,-10.0,37.3,3743.8999999999996,5791,973.1
278.9,36.5,51.5,2014-05-02,1,1.3000000000000003,49.5,206.3,5772,936.42
293.1,32.4,56.6,2014-05-03,1,-4.5,37.4,169.70000000000005,5785,924.51
279.2,34.4,53.3,2014-05-04,1,0.3999999999999999,40.5,111.29999999999995,5775,961.93
136.8,27.1,45.4,2014-05-05,0,10.0,31.8,0.0,5781,868.82
220.6,38.1,50.2,2014-05-06,0,-2.9,50.6,1398.4,5767,985.18
219.4,34.8,50.1,2014-05-07,0,-4.5,45.6,1221.6,5780,941.57
258.1,38.1,45.7,2014-05-08,0,0.20000000000000018,51.9,1985.8999999999999,5797,955.58
257.4,38.0,45.9,2014-05-09,0,1.4000000000000004,54.9,1850.8,5815,949.97
225.2,36.6,47.9,2014-05-10,0,2.1,51.0,73.89999999999998,5815,880.51
370.6,34.1,39.9,2014-05-11,0,6.2,55.0,474.50000000000006,5796,941.64
147.6,25.5,39.5,2014-05-12,0,6.5,37.5,238.90000000000003,5765,961.72
122.3,25.0,40.9,2014-05-13,0,6.8,30.6,-50.0,5728,945.42
305.2,41.3,51.9,2014-05-14,0,-7.4,54.3,3406.0,5814,960.92
388.4,41.3,55.3,2014-05-15,0,-8.799999999999999,56.7,3400.1000000000004,5801,966.45
29.1,18.7,35.2,2014-05-16,0,-3.3999999999999995,30.4,891.1,5798,929.43
335.7,37.8,52.8,2014-05-31,1,0.0,44.3,629.3,5815,908.29
248.8,35.0,40.2,2014-06-01,1,12.100000000000001,59.8,-106.5,5809,985.64
248.0,33.4,40.2,2014-06-02,0,4.699999999999999,59.4,2119.6,5826,974.56
216.9,25.8,38.8,2014-06-03,0,9.600000000000001,53.2,-110.7,5836,953.08
192.4,24.6,37.9,2014-06-04,0,6.199999999999999,49.6,1233.6,5841,961.11
179.8,33.5,40.0,2014-06-05,0,7.2,45.1,1641.9,5844,940.65
222.0,36.7,44.9,2014-06-06,0,4.3,48.1,1465.3,5830,933.45
251.2,38.2,45.4,2014-06-07,0,4.799999999999999,44.8,1656.6,5833,938.26
211.0,24.6,44.6,2014-06-08,0,3.4,43.0,1296.6000000000001,5816,931.01
277.0,24.8,42.0,2014-06-09,0,6.2,46.2,-3.6,5825,938.26
231.2,31.7,48.4,2014-06-10,0,2.0999999999999996,45.2,1412.2,5814,940.65
277.1,36.4,48.9,2014-06-11,1,1.4000000000000004,51.4,2143.5,5814,930.92
238.7,32.2,47.7,2014-06-12,1,1.5999999999999996,43.1,2216.7,5821,896.98
268.9,37.2,47.7,2014-06-13,1,0.09999999999999964,55.7,3918.5,5805,947.68
201.0,34.3,46.7,2014-06-14,1,-5.800000000000001,42.0,5072.400000000001,5800,949.99
226.4,39.6,45.5,2014-06-15,1,-2.9000000000000004,55.6,4527.6,5812,912.85
221.2,37.5,45.2,2014-06-16,1,2.8,48.7,1545.8999999999999,5803,905.33
181.9,31.4,40.7,2014-06-17,1,12.0,42.1,0.0,5797,827.24
247.4,38.3,45.7,2014-06-18,1,1.0,60.2,2484.1000000000004,5797,933.37
258.9,41.0,44.0,2014-06-19,1,5.3999999999999995,65.7,890.3,5787,933.45
278.8,40.3,42.8,2014-06-20,1,8.7,66.9,324.3,5776,918.59
288.2,38.2,42.3,2014-06-21,0,7.8999999999999995,60.8,18.599999999999994,5780,894.86
309.9,41.2,44.7,2014-06-22,0,2.3,61.7,1679.1999999999998,5802,918.43
287.7,44.2,47.9,2014-06-23,0,1.5,61.1,1449.2,5819,849.13
274.6,43.1,49.1,2014-06-24,0,-6.9,60.8,5971.2,5798,933.18
236.7,32.6,46.7,2014-06-25,1,1.2999999999999998,47.0,1658.6000000000001,5784,933.42
214.4,37.9,46.8,2014-06-26,0,0.0,56.9,1567.3000000000002,5820,902.64
227.6,37.8,41.8,2014-06-27,0,5.1,62.9,408.40000000000003,5821,958.51
222.3,36.7,39.0,2014-06-28,1,4.7,68.5,1482.1,5842,987.53
215.6,34.5,39.2,2014-06-29,1,10.2,51.3,-44.2,5808,892.03
226.2,35.6,43.4,2014-06-30,1,9.9,51.3,-213.4,5800,881.07
224.7,36.7,39.7,2014-07-01,1,5.4,65.8,-2.0,5777,991.61
217.3,31.9,37.9,2014-07-02,1,14.0,50.8,0.0,5799,903.4
215.3,30.4,35.4,2014-07-03,1,15.299999999999999,49.9,0.0,5787,895.11
240.7,38.0,40.5,2014-07-04,0,9.6,64.8,0.7000000000000002,5769,940.73
266.1,33.8,38.1,2014-07-05,1,9.8,56.1,-4.800000000000001,5797,913.54
280.5,39.1,43.6,2014-07-06,0,1.6000000000000005,70.8,1752.6,5840,982.41
157.0,26.2,36.8,2014-07-07,1,6.1000000000000005,49.5,-148.70000000000002,5836,929.61
261.7,37.7,43.6,2014-07-08,0,6.500000000000001,57.3,948.8,5828,931.03
233.0,38.3,45.6,2014-07-09,1,0.5,61.3,2726.0,5825,947.68
239.6,35.6,44.8,2014-07-10,1,3.8000000000000003,55.3,1118.2,5817,905.46
239.2,37.5,41.9,2014-07-11,0,4.3,57.6,1158.1000000000001,5812,921.04
287.1,38.7,42.3,2014-07-12,1,7.299999999999999,64.0,956.9,5816,935.9
255.7,30.6,36.7,2014-07-13,1,17.8,48.3,0.0,5817,869.7
262.6,37.1,41.0,2014-07-14,0,6.8999999999999995,59.9,939.8,5819,938.29
222.7,28.8,33.6,2014-07-15,0,17.2,48.8,0.0,5795,898.02
292.4,38.2,40.8,2014-07-30,1,13.4,63.1,1127.0,5823,949.99
267.2,34.7,39.8,2014-07-31,0,8.5,57.2,13.7,5822,943.04
220.2,31.6,38.7,2014-08-01,0,2.5999999999999996,58.7,-6.199999999999999,5838,974.53
246.3,39.0,42.3,2014-08-02,0,5.6000000000000005,59.5,915.8000000000001,5829,938.29
241.1,31.1,37.2,2014-08-03,0,14.5,48.0,0.0,5796,895.25
279.3,32.1,35.8,2014-08-04,0,16.2,54.0,0.0,5833,906.04
296.6,38.2,39.4,2014-08-05,1,9.6,64.5,426.2,5801,940.7
254.1,37.9,41.5,2014-08-06,1,7.5,59.5,913.0,5837,928.62
240.4,40.6,42.4,2014-08-07,1,4.699999999999999,64.3,1813.8,5826,918.48
270.3,42.5,44.6,2014-08-08,1,5.9,65.9,1112.1000000000001,5823,949.99
249.6,33.3,39.9,2014-08-09,0,11.7,53.5,0.0,5824,913.76
249.4,35.3,39.6,2014-08-10,0,10.5,55.0,-1648.6,5831,918.79
234.1,31.9,36.9,2014-08-11,0,9.5,55.9,-102.10000000000001,5833,926.65
208.6,27.3,37.4,2014-08-12,1,13.8,40.6,0.0,5799,884.43
243.7,37.1,41.5,2014-08-13,1,7.5,54.7,223.20000000000002,5821,877.7
271.1,41.0,43.0,2014-08-14,1,6.3,65.0,1262.2,5829,921.04
182.4,29.4,37.8,2014-08-15,1,11.8,53.5,0.0,5812,930.28
258.0,41.9,45.4,2014-08-16,0,8.2,75.6,11.8,5819,999.98
251.6,38.6,44.1,2014-08-17,1,3.1999999999999997,72.3,-9.1,5814,992.63
235.2,35.1,40.7,2014-08-18,1,3.8,65.0,1604.0,5816,990.1
201.0,31.2,38.9,2014-08-19,1,9.799999999999999,51.6,-64.80000000000001,5807,953.54
244.2,36.5,44.2,2014-08-20,1,8.3,38.3,35.6,5807,999.98
230.4,39.3,43.3,2014-08-21,1,3.5,65.7,1320.5,5838,992.6
236.4,39.1,43.7,2014-08-22,1,-0.10000000000000053,68.2,3131.2000000000003,5830,997.54
260.8,38.2,44.3,2014-08-23,1,0.2999999999999998,68.5,2199.1,5825,982.41
250.1,40.0,44.4,2014-08-24,1,1.0,65.0,617.9,5825,984.97
215.6,38.4,44.3,2014-08-25,1,1.1000000000000005,66.0,5.3,5828,985.0
269.6,45.3,49.8,2014-08-26,0,-2.6,74.2,3769.5,5825,999.98
235.9,40.0,47.0,2014-08-27,1,-2.2,59.9,567.4,5841,999.98
251.7,37.6,44.0,2014-08-28,1,-0.20000000000000018,68.3,2776.3,5808,999.98
246.5,37.8,43.8,2014-08-29,1,1.6999999999999997,65.9,3.8,5819,997.54
249.5,35.6,40.5,2014-08-30,0,4.2,64.5,1427.3,5826,999.98
233.3,38.0,42.1,2014-08-31,1,2.6,68.1,1880.8,5816,995.07
295.1,37.0,40.5,2014-09-01,0,3.8999999999999995,69.6,1711.6999999999998,5819,987.56
257.3,37.9,43.1,2014-09-02,0,3.3999999999999995,67.8,866.9,5806,995.1
248.8,36.8,41.2,2014-09-03,1,6.2,63.7,473.9,5812,987.66
227.4,33.9,41.8,2014-09-04,0,2.7,62.6,-0.09999999999999998,5820,997.54
229.2,32.5,41.0,2014-09-05,0,9.5,46.9,-159.2,5804,900.66
270.2,29.8,39.4,2014-09-06,0,9.9,49.1,-78.3,5816,921.26
280.5,35.7,40.6,2014-09-07,0,3.7,65.4,2135.5,5834,992.6
251.0,37.8,41.6,2014-09-08,0,1.7000000000000002,68.2,2283.9,5817,999.98
212.9,34.9,41.2,2014-09-09,0,4.0,56.7,755.9,5812,977.37
228.9,38.1,43.7,2014-09-10,0,-1.2000000000000002,63.7,3244.0,5822,997.54
186.1,34.0,40.6,2014-09-12,1,6.199999999999999,54.6,236.89999999999998,5806,961.44
227.0,37.7,44.7,2014-09-13,0,-1.7000000000000002,63.3,3098.0,5816,997.54
229.1,36.9,45.3,2014-09-14,0,-2.1,63.3,3264.6,5819,999.98
209.7,34.6,44.3,2014-09-15,0,-1.6000000000000005,58.7,2584.7,5819,995.07
225.8,35.9,43.4,2014-09-16,0,1.4000000000000004,61.9,1759.4,5820,995.1
240.1,34.9,42.7,2014-09-17,1,5.4,47.5,185.2,5815,928.65
240.3,33.4,42.4,2014-09-18,0,2.5,62.2,1674.6,5841,982.44
253.3,38.4,43.9,2014-09-19,1,1.5,65.3,0.0,5824,990.07
287.1,42.3,46.2,2014-09-20,1,-0.5,75.2,2363.9,5822,999.98
289.5,39.5,43.1,2014-09-21,1,2.3,72.9,1523.6999999999998,5826,992.6
287.9,41.5,44.0,2014-09-22,1,2.4999999999999996,75.8,1844.6000000000001,5839,995.07
244.7,27.2,41.1,2014-09-23,0,4.8,57.0,726.0,5831,992.63
218.2,25.1,38.1,2014-09-24,1,10.0,43.6,0.0,5800,953.32
238.4,40.8,45.3,2014-09-25,1,3.3000000000000003,63.3,776.6,5791,985.12
214.9,29.7,40.4,2014-09-26,0,7.5,48.9,-61.69999999999999,5790,920.79
201.9,26.2,39.4,2014-09-27,0,0.8999999999999995,47.9,1496.6,5793,982.41
217.0,28.8,41.4,2014-09-28,0,0.9000000000000004,43.9,2428.0,5782,972.0
253.0,40.1,45.9,2014-09-29,1,-1.9999999999999996,55.0,4061.7999999999997,5779,999.98
216.1,34.3,45.8,2014-09-30,0,-3.8000000000000003,47.5,2618.9,5763,969.35
154.3,27.2,41.1,2014-10-01,0,-0.5,39.7,1503.6000000000001,5723,982.62
207.1,25.3,44.1,2014-10-15,0,3.3000000000000003,54.1,1902.7,5796,999.98
195.1,23.3,42.1,2014-10-16,0,6.0,31.8,0.0,5791,930.44
91.3,23.0,41.0,2014-10-17,0,2.1999999999999997,36.9,-119.20000000000002,5764,933.58
180.2,18.0,42.8,2014-10-18,0,0.20000000000000018,38.7,-23.7,5750,964.4
142.9,15.2,42.3,2014-10-19,0,0.0,32.5,-5.099999999999994,5735,961.81
140.9,8.6,38.1,2014-10-20,0,5.300000000000001,25.8,-253.79999999999998,5747,912.09
50.9,0.6,27.6,2014-10-21,0,19.9,19.6,0.0,5754,812.12
176.1,10.7,38.5,2014-10-22,0,3.9,30.0,13.599999999999998,5743,958.97
195.1,10.8,40.2,2014-10-23,0,4.7,29.4,-14.8,5744,969.8
181.4,7.4,41.2,2014-10-24,0,3.7,29.8,-19.400000000000006,5732,933.46
185.3,6.0,38.6,2014-10-25,0,6.1,30.2,-9.199999999999989,5740,933.49
180.6,6.8,39.1,2014-10-26,0,6.199999999999999,36.8,-50.300000000000004,5731,950.94
184.4,29.1,41.6,2014-10-27,0,7.0,46.0,5.900000000000006,5720,962.05
195.0,33.4,40.9,2014-10-28,0,5.8,48.6,147.3,5704,959.34
158.6,20.1,35.3,2014-10-29,0,12.2,42.4,27.300000000000004,5716,967.48
144.6,9.5,30.3,2014-10-30,0,9.200000000000001,29.4,255.0,5737,982.71
201.3,8.3,35.3,2014-10-31,0,9.5,33.1,37.0,5757,969.86
202.4,6.7,34.6,2014-11-01,0,17.7,35.5,0.0,5781,969.14
155.3,9.6,34.1,2014-11-02,0,10.5,31.6,0.0,5773,953.78
175.1,22.6,41.0,2014-11-03,0,6.8,35.5,-210.1,5767,961.93
83.3,13.7,34.2,2014-11-04,0,8.3,30.1,-210.6,5759,953.75
85.2,12.6,30.8,2014-11-05,0,21.4,25.3,0.0,5749,903.88
60.5,-2.3,24.7,2014-11-06,0,18.4,24.3,0.0,5775,954.09
31.0,-5.8,25.5,2014-11-07,0,14.6,25.6,0.0,5795,951.19
213.8,11.2,43.4,2014-11-08,0,14.3,36.5,0.0,5795,942.76
210.4,17.8,45.1,2014-11-09,0,9.4,41.2,0.0,5782,924.7
228.4,7.5,41.6,2014-11-10,0,13.3,37.1,0.0,5789,924.88
160.6,14.8,37.0,2014-11-11,0,5.8999999999999995,41.3,-26.5,5782,974.96
42.7,-9.7,25.8,2014-11-16,0,19.2,18.9,0.0,5730,920.43
109.0,2.6,35.7,2014-11-17,0,12.5,28.2,0.0,5744,948.84
114.4,1.7,32.5,2014-11-18,0,22.5,21.8,0.0,5729,835.77
42.7,-10.4,24.3,2014-11-19,0,19.1,16.0,0.0,5722,897.93
